,Track name,Artist name,Track uri,Popularity,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration(ms),Key,Track type,sentiment,sentiment score
2228,"Comrade Anthem (From ""Dear Comrade"")",Vijay Deverakonda,spotify:track:4o7ZHDjqOB2GFuZeSv6qc9,29,0.773,0.806,-8.011,1.0,0.187,0.121,3.6e-05,0.0762,0.821,139.514,206421.0,4.0,Telugu,Positive,59.830000000000005
2229,Con Altura,ROSALÍA,spotify:track:2qG5sZ7Si6sdK74qLxedYM,76,0.882,0.689,-4.027,1.0,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,6.0,Decades,Positive,68.08
2230,Con Calma,Daddy Yankee,spotify:track:5w9c2J52mkdntKOmRLeM2m,80,0.737,0.86,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227.0,8.0,Decades,Positive,70.59
2231,"Concerto For 2 Mandolins, Strings And Continuo In G, RV 532: 3. Allegro",Antonio Vivaldi,spotify:track:7pxqGPei7nWVt5t6b29WFz,29,0.553,0.209,-21.263,1.0,0.0427,0.752,0.277,0.108,0.772,143.22,232373.0,1.0,Instrumental,None,0.0
2232,"Concerto No. 1 in C Major, Hob.VIIh:1 ""Lyra organizzata"" (Arr. for Flute, Oboe & Orchestra): I. Allegro con spirito",Franz Joseph Haydn,spotify:track:0WKxqlsnMloFiTNXeSuQtR,33,0.443,0.0858,-20.004,1.0,0.0474,0.981,0.793,0.0704,0.243,75.882,267613.0,0.0,Instrumental,None,0.0
2233,"Concerto No. 4 in E-Flat Major, K.495: III. Rondo. Allegro Vivace",Wolfgang Amadeus Mozart,spotify:track:5Wawc2UZ2scEbF8sm8t5uq,31,0.417,0.126,-21.573,1.0,0.0474,0.993,0.899,0.109,0.517,121.678,238264.0,10.0,Instrumental,None,0.0
2234,Concierto De Aranjuez: 2. Adagio - Instrumental,Paco de Lucía,spotify:track:5VlfofwGTSDVOHqLSQHlEx,0,0.193,0.0309,-23.801,0.0,0.0452,0.947,0.829,0.116,0.0454,76.752,692373.0,11.0,Instrumental,None,0.0
2235,Concierto para una Sola Voz,Spanish Caribe Band,spotify:track:70sxaj2Vw8JxkJVCSSv7UR,0,0.344,0.325,-12.054,0.0,0.0356,0.883,0.67,0.122,0.343,83.47,140560.0,4.0,Instrumental,None,0.0
2236,Concrete (feat. CHEEZE),Dvwn,spotify:track:2hcSWo1r3YOi8eNHWOXjAi,46,0.804,0.37,-8.701,1.0,0.0447,0.308,0.0,0.134,0.781,115.031,185840.0,1.0,K-pop,Positive,15.310000000000002
2237,Confession (Inst.),god,spotify:track:7A63UiHZvFru4yuzcZ9OW9,27,0.539,0.293,-11.021,1.0,0.0316,0.772,0.873,0.0972,0.0762,129.937,254364.0,6.0,K-pop,None,0.0
2238,Confessions of a Bipolar Mind,Temsu Clover,spotify:track:3rA6c03IoVVDvkIds5LtZZ,26,0.557,0.24,-9.72,1.0,0.0338,0.773,0.436,0.0915,0.149,175.83,278864.0,5.0,Indie,Negative,41.39
2239,Confieso,Humbe,spotify:track:6EgQ0qOpwA83iRDSFBNtUc,67,0.565,0.584,-6.511,0.0,0.0947,0.16,0.0,0.122,0.801,164.032,178320.0,4.0,RADAR,Neutral,0.0
2240,Confusion,Krishna Chaitanya,spotify:track:0yowIoL3V6jyWu1apEeQ7W,22,0.888,0.684,-8.395,1.0,0.0575,0.269,0.00212,0.0652,0.743,120.025,255164.0,0.0,Telugu,Negative,98.03
2241,Conga del Fuego,Arturo Márquez,spotify:track:4N1pcu9UNvFP4NOB1SGb4I,0,0.418,0.336,-17.765,1.0,0.0397,0.495,0.908,0.102,0.622,128.316,293173.0,0.0,Instrumental,None,0.0
2242,Congratulations,DAY6,spotify:track:5dhZMPumW81ipov9bpz6nu,61,0.321,0.703,-4.077,1.0,0.0535,0.046,0.0,0.0395,0.577,179.802,229293.0,3.0,K-pop,Positive,83.16
2243,Conquistador I,Juno Reactor,spotify:track:1FxF09nqDzYgvsB5UcmTtY,42,0.295,0.436,-13.068,0.0,0.0319,0.768,0.521,0.605,0.169,87.444,362973.0,2.0,Student,Neutral,0.0
2244,Conscience,ARDENT LIGHTS,spotify:track:6Xw5YAvFW5Pxgo97WQvHPu,11,0.565,0.474,-12.058,1.0,0.0939,0.398,0.632,0.193,0.0572,114.94,171136.0,0.0,Indie,None,0.0
2245,Conscious Jorney,Benny Bernstein,spotify:track:5huIzPcRJkbL7UyyzViQPU,56,0.243,0.123,-20.642,1.0,0.0421,0.976,0.879,0.176,0.0501,111.435,154246.0,8.0,Instrumental,Neutral,0.0
2246,Contagious,Solochulo,spotify:track:09D4vGOxvd8tVu3ekqGxDp,37,0.744,0.536,-9.192,0.0,0.183,0.389,0.0,0.107,0.522,132.002,249110.0,1.0,RADAR,None,0.0
2247,Contemplation,Night Sounds,spotify:track:6dAScKFmnc7epcmlV7uXRv,53,0.471,0.213,-13.171,1.0,0.0394,0.847,0.956,0.0942,0.113,116.35,182069.0,2.0,Instrumental,Neutral,0.0
2248,Continuo,Mauro Cangemi,spotify:track:3AogJjKJYSIEiXx8Xfq9Z9,60,0.428,0.112,-21.152,1.0,0.0467,0.98,0.897,0.112,0.215,99.653,134217.0,0.0,Student,Neutral,0.0
2249,Control,Armaan Malik,spotify:track:5NH6GqeHO5Zi4bJpPfnwPs,55,0.878,0.533,-6.166,0.0,0.111,0.122,0.0,0.174,0.643,99.008,153356.0,11.0,Pop,Positive,77.19
2250,Control,Crissleger,spotify:track:2jasbgZzYHGvwojbJKaLs3,28,0.619,0.54,-9.772,1.0,0.379,0.11,0.000132,0.132,0.222,89.591,176100.0,7.0,RADAR,None,0.0
2251,Control - Lost Stories Remix,Armaan Malik,spotify:track:2LLRQRmg4OYEJUwpi0Z7E9,41,0.772,0.603,-5.982,0.0,0.066,0.211,5.85e-06,0.663,0.646,106.063,140791.0,11.0,Student,Positive,77.19
2252,Controlled Chaos,LazyBlaze,spotify:track:0pZJVnPfaV3TgYLDGzrHeX,47,0.784,0.564,-7.618,0.0,0.0829,0.755,0.916,0.112,0.269,90.002,133333.0,11.0,Instrumental,None,0.0
2253,Conversa Fiada,Lamparina e A Primavera,spotify:track:6r4NNOFLKjjsqdK6fq4qoY,41,0.575,0.541,-11.308,1.0,0.148,0.71,0.000151,0.114,0.397,88.811,196811.0,4.0,RADAR,Neutral,0.0
2254,Conversations,Olive B,spotify:track:75bFOXofFqjpW3FYDd5lCO,34,0.665,0.669,-6.503,1.0,0.0357,0.117,6.02e-05,0.436,0.359,80.501,158012.0,7.0,RADAR,None,0.0
2255,Conversations,Till Apes,spotify:track:7hgRm9cjxUjz0ns1ARtVMf,10,0.493,0.354,-16.886,0.0,0.339,0.833,0.00045,0.135,0.233,72.826,114409.0,7.0,Indie,None,0.0
2256,Cooking With Grease,Shelley FKA DRAM,spotify:track:1AXQGKyaAp4JbRjHnCTBIr,55,0.547,0.523,-7.595,0.0,0.142,0.229,6.05e-06,0.101,0.408,169.569,192797.0,7.0,RADAR,None,0.0
2257,Cool Air,Lily Augustadt,spotify:track:02tUBBShoCFZE2RB1sANKl,53,0.212,0.155,-24.005,0.0,0.0315,0.957,0.943,0.0983,0.106,79.7,186000.0,9.0,Instrumental,Neutral,0.0
2258,Cool Breeze,Nick Coleman,spotify:track:2NSqcVEIlkEAinCGh753BQ,44,0.806,0.523,-11.179,1.0,0.0545,0.000648,0.896,0.075,0.758,124.02,286810.0,2.0,Instrumental,Neutral,0.0
2259,Cool Kids,Kayan,spotify:track:4EARhoKrvwopHfqiEd4xSo,41,0.856,0.375,-8.307,0.0,0.0643,0.647,5.99e-06,0.112,0.554,88.98,172584.0,5.0,"Indie, At home, RADAR, Student",None,0.0
2260,Cooler Than Me,Ethan Fields,spotify:track:03j1Sho436mK0c4YqQWg1K,67,0.578,0.849,-4.614,0.0,0.0595,0.00218,0.0,0.389,0.626,136.021,155294.0,5.0,Pop,Positive,85.91
2261,Cooler Than Me - Single Mix,Mike Posner,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,76,0.768,0.82,-4.63,0.0,0.0475,0.179,0.0,0.704,0.625,129.969,213293.0,7.0,Decades,Positive,85.91
2262,Cooper (feat. Gurlez Akhtar),Jovan Dhillon,spotify:track:6CP0jsIBEM5VEEKLr4tf69,56,0.809,0.542,-6.115,0.0,0.0531,0.283,1.05e-06,0.0603,0.632,113.852,168158.0,6.0,"Punjabi, Pop",None,0.0
2263,Copacabana,Jovem Dionisio,spotify:track:0kzLLyvKx3eVQzSX2RNvNK,47,0.795,0.508,-6.312,1.0,0.0444,0.259,2.28e-05,0.248,0.577,122.084,149753.0,6.0,RADAR,Negative,52.669999999999995
2264,Copines,Aya Nakamura,spotify:track:1Bhm5HNO1cq8olDbBmokyL,81,0.701,0.787,-3.941,0.0,0.0855,0.27,0.0,0.105,0.904,180.027,171720.0,8.0,Pop,Negative,93.86
2265,Coping,Rosie Darling,spotify:track:0RjKWagIjeOoxpsiCT4gls,65,0.502,0.444,-7.294,1.0,0.116,0.613,0.0,0.103,0.196,157.604,190267.0,6.0,Romance,Neutral,4.5
2266,Copland: Appalachian Spring: VII. Doppio movimento (Variations on a Shaker Hymn - Simple Gifts),Aaron Copland,spotify:track:19SN5mb0gs0ze9PYBIVANZ,44,0.207,0.102,-17.365,1.0,0.0384,0.974,0.542,0.104,0.303,82.319,181200.0,1.0,Instrumental,Neutral,0.0
2267,Copyright,Prem Dhillon,spotify:track:7z2Rvwydo42yPRbox2WkSi,48,0.863,0.582,-6.412,1.0,0.0771,0.0369,0.0,0.105,0.23,120.018,182000.0,2.0,"Punjabi, Student",Negative,31.64
2268,Cor de Mel,A Banca 021,spotify:track:0aX5j6Us9ZwVhc7PoA5SKa,37,0.871,0.746,-6.332,1.0,0.0625,0.078,0.0018,0.347,0.909,127.978,167812.0,0.0,RADAR,None,0.0
2269,Coral Reef,Slowheal,spotify:track:3ElDX6t2ayq83erLIjy3fx,61,0.567,0.349,-9.939,1.0,0.0273,0.678,0.889,0.0862,0.163,79.999,162000.0,2.0,Student,Neutral,0.0
2270,Corazón De Papel,Leon Leiden,spotify:track:0SV8KSbfTfhYp6vCRrF7uE,56,0.765,0.699,-4.411,0.0,0.23,0.207,0.0,0.0446,0.731,170.271,183000.0,7.0,RADAR,Negative,92.46
2271,Corazón de Niño,Raul Di Blasio,spotify:track:56y7Xna4NmOjX8VNz4dlNk,42,0.474,0.527,-13.37,0.0,0.0308,0.77,0.813,0.211,0.237,89.074,219720.0,2.0,Instrumental,Neutral,0.0
2272,Coração Na Cama - Ao Vivo,Hugo & Guilherme,spotify:track:2nZj5YymF54qhAu7RneVP6,84,0.764,0.794,-4.096,1.0,0.0589,0.663,0.0,0.34,0.721,110.013,173227.0,8.0,RADAR,Positive,82.91
2273,Corpo sensual,MC Kevinho,spotify:track:5Rg8SptHd3tESvn4fzAV3i,51,0.702,0.662,-4.748,1.0,0.208,0.396,6.19e-06,0.137,0.607,194.001,175479.0,4.0,Pop,None,0.0
2274,Cosmic Love,Florence + The Machine,spotify:track:1myEOhXztRxUVfaAEQiKkU,63,0.518,0.809,-5.451,0.0,0.0382,0.137,0.000239,0.119,0.0957,140.065,255907.0,9.0,Decades,Negative,88.47
2275,Cosmos,G.S. Sachdev,spotify:track:2ZJhL2pkytU1udly94xV7j,43,0.16,0.00177,-36.022,1.0,0.0516,0.971,0.949,0.154,0.403,109.634,296307.0,5.0,"Instrumental, Student",Neutral,0.0
2276,Cotton Spheres,Lama House,spotify:track:10PRcEnKj8J3m13s1wvjiI,56,0.33,0.395,-13.337,1.0,0.0306,0.912,0.947,0.107,0.0398,112.799,174756.0,0.0,Student,Neutral,0.0
2277,Couch Party,afternoon bike ride,spotify:track:7LZTFdzWIFUWCpznmYm5lw,46,0.678,0.34,-11.47,1.0,0.0517,0.608,0.00492,0.298,0.192,87.975,187664.0,0.0,Student,None,0.0
2278,Cough Syrup,Young the Giant,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,72,0.534,0.721,-7.307,0.0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,249520.0,11.0,"Indie, Decades",Neutral,0.0
2279,Could Be Good,Kat Cunning,spotify:track:0SOkBOtvW4esakReEhuJXf,46,0.587,0.462,-6.123,1.0,0.0478,0.472,0.0,0.205,0.269,140.085,164733.0,8.0,Pop,Negative,11.14
2280,Count On,King Dhillon,spotify:track:4x9WD7Zy5Q4Gj7WNjTAt9c,17,0.837,0.418,-8.744,1.0,0.497,0.209,0.0,0.0985,0.317,100.034,177912.0,8.0,Punjabi,None,0.0
2281,Count On Me - Instrumental,Eric Nam,spotify:track:5s9B1vV7Cxch7AFfCwLoqn,18,0.64,0.764,-5.713,1.0,0.0287,0.133,0.842,0.074,0.317,109.015,194747.0,3.0,K-pop,Positive,63.690000000000005
2282,Counting Stars,OneRepublic,spotify:track:1QzFhzIOW7CyRJLpmq5CM0,63,0.663,0.705,-4.972,0.0,0.0385,0.0654,0.0,0.117,0.477,122.014,257387.0,1.0,Decades,Negative,94.58
2283,Counting Stars,OneRepublic,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,82,0.664,0.705,-4.972,0.0,0.0382,0.0654,0.0,0.118,0.477,122.016,257267.0,1.0,Decades,Negative,94.58
2284,Couple,SECHSKIES,spotify:track:3VuQoOFwJdcQ5IOamXlWZa,41,0.793,0.88,-2.712,1.0,0.0319,0.0554,3.67e-05,0.497,0.891,110.025,250067.0,7.0,K-pop,Positive,85.55
2285,Couple Goals,Shankar-Ehsaan-Loy,spotify:track:60kOypNLPPPRJprwExmZPX,40,0.747,0.641,-6.435,1.0,0.0726,0.0971,2.14e-05,0.137,0.491,107.514,156279.0,8.0,Bollywood,Neutral,0.0
2286,Cover Me In Sunshine,P!nk,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,87,0.476,0.594,-6.879,1.0,0.135,0.0599,0.0,0.0785,0.314,159.702,141050.0,5.0,Pop,Positive,90.01
2287,Cowboy,Allison Ponthier,spotify:track:3C1OEXwsPCzzE3vP5TXWde,47,0.309,0.383,-8.27,0.0,0.0326,0.715,0.000169,0.17,0.15,95.662,240019.0,0.0,Pop,Negative,30.270000000000003
2288,Cowboy,Click-B,spotify:track:6pBKrXpNe0BHNfi8hJ5IEY,25,0.813,0.84,-4.017,0.0,0.164,0.0449,0.0,0.318,0.826,96.951,208927.0,1.0,K-pop,Positive,66.71000000000001
2289,Coño,Jason Derulo,spotify:track:5DV4ZSCqbFv74ui3ZhimXo,72,0.899,0.528,-5.442,1.0,0.181,0.000554,0.0101,0.105,0.456,100.037,111852.0,9.0,Pop,Negative,98.46000000000001
2290,Cradles,Sub Urban,spotify:track:18A7ha5BitZjmdHTCwXFbU,79,0.581,0.585,-1.87,1.0,0.369,0.27,6.48e-05,0.179,0.63,67.443,209829.0,1.0,Pop,Positive,81.91000000000001
2291,Crash into Me,Dave Matthews Band,spotify:track:0cU7itQsrmLK0nggvYc8jM,45,0.529,0.654,-10.04,1.0,0.0367,0.218,0.00233,0.102,0.485,101.258,316333.0,4.0,Decades,Positive,86.92
2292,Crash into Me,Dave Matthews Band,spotify:track:1HL3yEnYq8LEyFQ3QegA5V,67,0.541,0.677,-10.764,1.0,0.0373,0.122,0.0191,0.0938,0.555,101.1,316467.0,4.0,Pop,Positive,86.92
2293,Crazy Feeling,Prudhvi Chandra,spotify:track:4cEhCuw7sLZsLIQA1EBvxZ,47,0.948,0.783,-4.058,0.0,0.0422,0.182,7.82e-05,0.0519,0.579,130.042,209962.0,7.0,Romance,Negative,98.25
2294,Crazy Feeling,Prudhvi Chandra,spotify:track:6CtrkXMad3ZtmYiOtKfI0t,0,0.948,0.783,-4.058,0.0,0.0422,0.182,7.82e-05,0.0519,0.579,130.042,209962.0,7.0,"At home, Telugu, Romance",Negative,98.25
2295,"Crazy Habibi Vs Decent Munda (From ""Arjun Patiala"")",Guru Randhawa,spotify:track:7yy3HgKJEcwArL5k0v5rhF,49,0.755,0.905,-4.485,0.0,0.128,0.0812,0.0,0.0383,0.439,105.061,183206.0,5.0,Punjabi,Positive,91.53
2296,Crazy Kadhali,Ashwath,spotify:track:0Lpzgh48yONcf5XHk8O5i9,19,0.712,0.581,-8.393,0.0,0.0321,0.097,0.0,0.497,0.416,94.968,229895.0,9.0,Tamil,None,0.0
2297,Crazy Rhythm,Benny Carter,spotify:track:3aWPLb9uHBJmzGFPxLvNyF,37,0.634,0.637,-8.07,0.0,0.0542,0.272,0.251,0.0874,0.839,118.997,203933.0,7.0,Instrumental,None,0.0
2298,Crazy for You,Madonna,spotify:track:6B4oVElDIKRNcNUary0WG7,63,0.662,0.719,-6.606,1.0,0.0298,0.107,0.0,0.102,0.511,95.001,224320.0,9.0,Decades,Negative,63.28
2299,Crazy in Love,Maxence Cyrin,spotify:track:6fh2YS29IrmW1yCHMlTDTM,43,0.233,0.3,-15.242,0.0,0.035,0.937,0.896,0.105,0.034,170.816,232160.0,2.0,Instrumental,None,0.0
2300,Creator (Theta Wave 5 Hz),Momento,spotify:track:05lezliRAdzCmakJ8bHjPA,42,0.25,0.0441,-28.344,0.0,0.0376,0.76,0.722,0.108,0.0436,74.938,247200.0,5.0,"At home, Student",Neutral,0.0
2301,Creep,Radiohead,spotify:track:6b2oQwSGFkzsMtQruIWm2p,33,0.515,0.43,-9.935,1.0,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640.0,7.0,"Pop, Decades",Negative,68.58
2302,Criminal Crush,Godson Rudolph,spotify:track:2xyBPrNOHQveg1MWw7sd7Y,50,0.643,0.546,-11.041,0.0,0.155,0.124,0.0,0.162,0.416,90.011,227875.0,9.0,Tamil,Neutral,0.0
2303,Crocodiles,Cian Ducrot,spotify:track:03pMITmL4qouGlrfTAhX9W,56,0.543,0.44,-10.974,0.0,0.0379,0.658,0.0,0.113,0.348,139.58,240065.0,7.0,Pop,Positive,82.54
2304,Croissant,Mohak,spotify:track:387gRS7KABci6QvVUb40q2,21,0.51,0.528,-14.237,1.0,0.298,0.0905,5.76e-05,0.151,0.358,180.443,172913.0,7.0,Indie,None,0.0
2305,Crosshairs,Cassandra Jenkins,spotify:track:7qIt6ymGZPn8DWVtv1DcMI,40,0.528,0.289,-11.809,1.0,0.0291,0.494,0.576,0.126,0.404,71.97,243773.0,2.0,RADAR,Negative,47.54
2306,Crossing Paths,Curved Mirror,spotify:track:2UNKk7IG25ykiRphSfEH5C,49,0.221,0.103,-21.864,0.0,0.0406,0.927,0.965,0.0959,0.0356,67.628,326773.0,9.0,Instrumental,Neutral,0.0
2307,Crossing The Line,Jonas Gewald,spotify:track:3oGSYfpXW9Z26s0tHiab6w,59,0.387,0.087,-26.186,1.0,0.0353,0.987,0.933,0.108,0.266,93.753,121000.0,2.0,Student,Neutral,0.0
2308,Crossroads,GFRIEND,spotify:track:3ZWCWArPYr1v0iF763oSOz,52,0.379,0.833,-1.882,1.0,0.0566,0.179,0.0,0.123,0.494,169.926,202427.0,1.0,K-pop,Neutral,0.0
2309,Crows,Dust Follows,spotify:track:0GZRJWAb08RLUPHyP6uWcY,36,0.418,0.234,-10.876,0.0,0.0348,0.982,0.781,0.0815,0.2,68.923,159568.0,11.0,Instrumental,Neutral,0.0
2310,Crush,David Archuleta,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,69,0.57,0.664,-4.718,0.0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520.0,0.0,Decades,Positive,43.29
2311,Crush,Ethel Cain,spotify:track:5bwLs2TUxldWW6ZGOI9Zx6,52,0.529,0.357,-10.937,1.0,0.029,0.0266,0.0,0.107,0.221,94.944,204318.0,4.0,Pop,Negative,81.57
2312,Crush,MCND,spotify:track:2Gdw7bH1N016pgc6i3JZDR,56,0.893,0.9,-4.138,0.0,0.0534,0.0205,0.0,0.0509,0.89,105.005,199240.0,4.0,RADAR,Positive,97.78999999999999
2313,Cry,Payday,spotify:track:5h1qoPGsga08efFHSCCaeK,36,0.765,0.788,-3.917,1.0,0.0623,0.102,0.0,0.359,0.68,87.992,123712.0,8.0,RADAR,Positive,90.25
2314,Cry (feat. Grimes),Ashnikko,spotify:track:1jR9XTpUeT6a82Yz4GNCCo,63,0.679,0.801,-4.611,0.0,0.275,0.0236,0.0,0.0573,0.825,173.938,126664.0,5.0,Pop,Negative,97.16
2315,Cry Baby (feat. DaBaby),Megan Thee Stallion,spotify:track:4aarlAfLKVCTxUDNgbwhjH,81,0.957,0.437,-7.882,1.0,0.359,0.00402,0.0,0.219,0.616,130.058,137984.0,11.0,Pop,Negative,91.85
2316,Crybaby,Asha Jefferies,spotify:track:3QzuYyt33ZyEJQ34g7UmTM,40,0.62,0.613,-9.575,1.0,0.0339,0.389,0.00133,0.14,0.421,120.953,212743.0,11.0,RADAR,None,0.0
2317,Crying Out,G. V. Prakash,spotify:track:1nnKhc2rNtFWs7YeaJIdXU,17,0.682,0.494,-6.622,1.0,0.0793,0.844,1.26e-06,0.234,0.17,130.16,218039.0,7.0,Indie,Negative,81.43
2318,Crying out,D.O.,spotify:track:7jVLe21bkwX1DTy1mfkxjB,51,0.444,0.421,-7.152,0.0,0.0292,0.296,1.34e-06,0.113,0.155,147.923,231720.0,4.0,K-pop,Neutral,0.0
2319,Crystal,Johannes Brecht,spotify:track:3BtLLmtLqncevuw4ZhODG8,39,0.705,0.316,-16.412,1.0,0.0487,0.0528,0.653,0.316,0.0375,123.021,513749.0,2.0,Student,None,0.0
2320,Crystal Caves,Franz Emerald,spotify:track:7dXXZTESEoAUB316nR7E9T,57,0.178,0.222,-20.304,0.0,0.0381,0.377,0.884,0.119,0.0332,73.397,227143.0,9.0,Instrumental,Neutral,0.0
2321,Crystal Rainbow,Divinioso,spotify:track:38KA0V0itQdu90o81fF216,47,0.0755,0.136,-25.324,1.0,0.0396,0.885,0.896,0.0985,0.0371,64.844,219130.0,0.0,Instrumental,Neutral,0.0
2322,Culpa,Mateo Moreira,spotify:track:0D8nhgg7DIKd4BUdQnifTX,46,0.839,0.707,-11.404,0.0,0.143,0.0269,0.885,0.101,0.318,117.009,184615.0,5.0,Instrumental,Neutral,0.0
2323,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,86,0.72,0.744,-6.938,0.0,0.12,0.237,0.0,0.255,0.619,78.953,243773.0,1.0,Pop,Positive,97.71
2324,Cute Munda,Sharry Mann,spotify:track:1LL6C7aPWctigjK0mWr704,0,0.706,0.848,-1.637,1.0,0.0691,0.105,0.0,0.582,0.709,165.821,222520.0,0.0,Punjabi,Positive,71.84
2325,Cutie Pie,Keval Walanj,spotify:track:540bq4HkBUP4WLOhB4jytL,26,0.627,0.698,-7.411,1.0,0.0567,0.431,4.3e-06,0.397,0.434,98.049,188616.0,5.0,Marathi,None,0.0
2326,Cutiepie,Pritam,spotify:track:7hXnhouVPnOnFwCGrQMHvB,55,0.799,0.929,-3.231,0.0,0.0668,0.253,0.000462,0.24,0.952,127.999,231562.0,0.0,Bollywood,Positive,96.55
2327,Cycle Gap,Shakthisree Gopalan,spotify:track:6IwGq1J1zgpCsShGe13jKj,23,0.762,0.686,-5.163,1.0,0.0436,0.275,2.73e-06,0.117,0.629,90.98,240270.0,3.0,"Indie, Tamil",None,0.0
2328,Cycle Wheela Pola,Yuvan Shankar Raja,spotify:track:4YH91jA2utBIMa6GS0mCsp,35,0.663,0.766,-5.285,1.0,0.118,0.174,0.000391,0.155,0.667,180.102,204000.0,0.0,Tamil,Negative,79.64
2329,Céu de pipa,MC Marks,spotify:track:2DQ09MyIaXu5F1ly4MEvDM,61,0.869,0.687,-5.493,0.0,0.141,0.0659,0.0,0.0659,0.407,109.881,213011.0,4.0,RADAR,Positive,92.74
2330,D (Half Moon),DEAN,spotify:track:3uA8SjMyDtwtt0jLPMQbVD,64,0.512,0.765,-5.252,1.0,0.136,0.246,0.0,0.0573,0.519,169.709,229360.0,7.0,K-pop,Neutral,0.0
2331,DADADA,LUNARSOLAR,spotify:track:7M3uNP8R8pedoK11D2K1iI,49,0.791,0.904,-1.833,0.0,0.0861,0.225,0.0,0.113,0.775,124.957,181173.0,6.0,"RADAR, K-pop",Negative,52.669999999999995
2332,DANCE WITH ME TODAY,Yb.,spotify:track:1rgjeaK2kgI4y2BmZ1Daul,40,0.815,0.726,-4.214,0.0,0.0503,0.0464,0.000172,0.0375,0.924,107.01,198849.0,9.0,RADAR,Negative,66.29
2333,DAVID,sEODo,spotify:track:4VCNk7Xmv0ltGofSyagdKv,24,0.641,0.558,-6.117,0.0,0.135,0.81,0.0,0.0965,0.512,114.91,181227.0,0.0,RADAR,None,0.0
2334,DAWN,COLDRUN,spotify:track:242zTGakLmqMjgb1lKwZEu,24,0.756,0.651,-6.079,0.0,0.124,0.747,0.000706,0.0675,0.611,80.005,204192.0,7.0,RADAR,None,0.0
2335,DDU-DU DDU-DU,BLACKPINK,spotify:track:2aI2k39nfa3KFsa4JclQzw,47,0.671,0.859,-3.922,0.0,0.0833,0.0313,0.0,0.267,0.39,139.931,209355.0,4.0,K-pop,Positive,91.86
2336,DEMONS,Sahxl,spotify:track:2eNzB6Gyqq9eXbBZt1dX9r,41,0.573,0.849,-5.322,0.0,0.306,0.223,0.0,0.133,0.407,143.411,121013.0,5.0,RADAR,Positive,70.02000000000001
2337,DF,Dylan Fuentes,spotify:track:1kI3PXvfdM4KvTu3BsK2AO,54,0.618,0.369,-10.315,1.0,0.0527,0.897,0.0,0.097,0.505,139.741,197143.0,9.0,RADAR,Negative,94.32000000000001
2338,DICEN,GAWVI,spotify:track:1utURKTSZVJHsruX8Sl3Fo,46,0.569,0.605,-6.557,0.0,0.0791,0.22,0.0,0.0953,0.448,89.494,231428.0,3.0,RADAR,Neutral,0.0
2339,DINOSAUR,AKMU,spotify:track:3UMjZ9bAT1AnpcWD4aKyP8,17,0.767,0.755,-3.938,0.0,0.03,0.303,3.62e-05,0.105,0.631,120.978,240572.0,11.0,K-pop,None,0.0
2340,"DJ Saranam Bhaje Bhaje - From ""DJ""",Devi Sri Prasad,spotify:track:1lWGTRc3PLgJvpyfVehbf1,0,0.689,0.841,-3.74,1.0,0.151,0.0669,0.000358,0.14,0.906,167.897,260357.0,0.0,Telugu,Neutral,0.0
2341,DJ Song,Amitraj,spotify:track:600TEqwgBCq07MjjJQcPlY,30,0.696,0.93,-5.12,1.0,0.239,0.546,0.0,0.0635,0.747,151.987,256649.0,7.0,Marathi,None,0.0
2342,"DJ Waaleya (From ""Arjan"")",Nimrat Khaira,spotify:track:3gMXScNEyM0aLJig5cWCKW,26,0.674,0.937,-2.547,1.0,0.286,0.238,3.08e-06,0.344,0.86,171.774,197372.0,6.0,Punjabi,None,0.0
2343,DKT,Oxlade,spotify:track:48DoYs5rIX1PbsbCBYpYfB,52,0.705,0.388,-9.973,1.0,0.25,0.665,0.00353,0.146,0.26,66.177,138182.0,11.0,RADAR,Positive,55.989999999999995
2344,DNA,BTS,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,71,0.598,0.775,-4.035,0.0,0.0545,0.022,0.0,0.0677,0.687,129.819,223123.0,1.0,K-pop,Positive,63.690000000000005
2345,DO or NOT,PENTAGON,spotify:track:6AE0npeqcZIebU2EN7jMtL,66,0.664,0.905,-2.072,1.0,0.0402,0.0122,0.0,0.0904,0.605,130.055,188240.0,0.0,K-pop,Negative,72.46000000000001
2346,DO or NOT - English Version,PENTAGON,spotify:track:1N3qZtFWd4l1QOGj4wut98,46,0.666,0.909,-2.11,1.0,0.0418,0.0149,0.0,0.0965,0.541,130.036,188253.0,0.0,K-pop,Negative,55.97
